transcript_id,company_ticker,filing_date,filing_year,mean_evasion_score,evasion_variance,max_evasion_score,n_pairs,car_3day,car_direction,car_date_estimated,revenue_growth,gross_margin,operating_margin,roa,lm_positive,lm_negative,lm_uncertainty,lm_litigious,prepared_remarks_fallback
000117494719001169,RGR,2019-11-12,2019,26.116071428571427,214.2753802910053,56.25,28,0.0619160922563739,1,False,-1.3806849443054532,0.2091285171422857,0.0586848282613501,0.0146633100664521,0.0154028436018957,0.0106635071090047,0.0094786729857819,0.0017772511848341,False
000117494720000202,RGR,2020-02-21,2020,20.0,85.9375,31.25,5,0.0619160922563739,1,False,10.673796566279645,0.2357070164258743,,0.0235212530913196,0.0177033492822966,0.0133971291866028,0.009090909090909,0.0023923444976076,False
000117494720000651,RGR,2020-05-08,2020,26.25,345.4861111111111,62.5,10,0.0408222242847211,1,False,17.595754192069545,0.2912430543760464,0.1630796108024167,0.0423235163452437,0.0118598382749326,0.0075471698113207,0.0150943396226415,0.0043126684636118,False
000117494720000861,RGR,2020-07-31,2020,32.291666666666664,240.88541666666663,56.25,6,0.1338103514898114,1,False,5.358341623597732,0.3077212430141866,0.1844408278572744,0.0476945333661659,0.0109636468551644,0.0103866128101558,0.0121177149451817,0.0028851702250432,False
000117494720001053,RGR,2020-10-30,2020,31.25,258.7890625,56.25,17,0.0162755646225695,1,False,11.853620340232144,0.3510655090765588,0.2255104491952918,0.0797023518198913,0.0147586757080175,0.0095731950538492,0.0103709613083366,0.0047865975269246,False
000117494721000173,RGR,2021-02-19,2021,31.77083333333333,322.857481060606,62.5,12,0.0398356123332329,1,False,16.16622627912563,0.3792685808814841,,0.091061799011078,0.0153767298821117,0.0082009226037929,0.0097385955920041,0.0020502306509482,False
000117494721000525,RGR,2021-05-07,2021,23.125,174.04513888888889,43.75,10,0.0538002188346173,1,False,8.931230060262319,0.3935740358070692,0.281792197508366,0.1048859058190915,0.0136686714051394,0.0071077091306724,0.0120284308365226,0.0043739748496446,False
000117494721000759,RGR,2021-08-06,2021,36.71875,350.8649553571428,62.5,8,-0.0652720367746554,0,False,8.512450034440304,0.3936432884161702,0.2982376344515974,0.1112726762201787,0.0190231362467866,0.0051413881748071,0.0077120822622107,0.0041131105398457,False
000117494721000998,RGR,2021-11-05,2021,23.125,130.64236111111111,43.75,10,0.0189179766262953,1,False,-10.909072733815826,0.363553740336389,0.2621433300046004,0.0838021144548053,0.0144628099173553,0.0098140495867768,0.0056818181818181,0.0041322314049586,False
000117494722000276,RGR,2022-02-25,2022,20.13888888888889,193.14236111111111,43.75,9,-0.0384853741221269,0,False,-5.725233665832613,0.377479305645646,,0.0861797293050867,0.0178242163491087,0.0049170251997541,0.009219422249539,0.0049170251997541,False
000117494722000635,RGR,2022-05-06,2022,17.708333333333332,194.01041666666663,37.5,6,-0.0927886456787969,0,False,-0.8724061389779875,0.3488398619240582,0.2324898694281855,0.0677121829071085,0.0122186495176848,0.0064308681672025,0.0122186495176848,0.0045016077170418,False
000117494722000929,RGR,2022-08-05,2022,21.09375,222.51674107142853,50.0,8,-0.0526944950637369,0,False,-15.561758967432088,0.3096556774473349,0.1790932294369832,0.0467782355115249,0.0128571428571428,0.0042857142857142,0.0078571428571428,0.005,False
000117494722001168,RGR,2022-11-04,2022,17.36111111111111,154.07986111111111,37.5,9,0.0717431399904013,1,False,0.0,0.2788507066504053,,0.039897852471892,0.0164997053624042,0.0047142015321154,0.0076605774896876,0.0047142015321154,False
000117494723000254,RGR,2023-02-24,2023,21.25,157.98611111111114,43.75,10,-0.052671869126083,0,False,7.055025468111055,0.265064600868493,,0.0390995187338967,0.0151209677419354,0.0055443548387096,0.0095766129032258,0.0045362903225806,False
000117494723000719,RGR,2023-05-05,2023,17.1875,192.05729166666663,37.5,4,0.0628101031261888,1,False,0.1534605693454136,0.2575123952011669,0.1138886472670337,0.036880263790263,0.006563245823389,0.0071599045346062,0.0119331742243436,0.0077565632458233,False
000117494723001307,RGR,2023-11-03,2023,26.875,269.53125,50.0,10,-0.021576261551874,0,False,-15.34340774768214,0.2045445145707361,0.0523272646058911,0.0185612588984638,0.0156774916013437,0.0067189249720044,0.0061590145576707,0.0050391937290033,False
000121390019014056,SBFG,2019-07-31,2019,19.642857142857142,122.76785714285715,37.5,7,0.0086051467837604,1,False,6.67574931880109,,,0.0025526589144349,0.0091743119266055,0.0,0.0,0.0,False
000121390019021916,SBFG,2019-11-04,2019,27.77777777777778,391.71006944444434,62.5,9,0.0068743889668122,1,False,-1.0217113665389528,,,0.0036077298633147,0.0172057811424638,0.0082587749483826,0.0058499655884377,0.0003441156228492,False
000121390021025298,SBFG,2021-05-10,2021,30.76923076923077,269.93189102564105,62.5,13,-0.0002096481582504,0,False,-1.0217113665389528,,,0.0036077298633147,0.0159126365054602,0.0087363494539781,0.0078003120124804,0.0015600624024961,False
000110465922087979,SPXC,2022-08-09,2022,25.625,142.79513888888889,37.5,10,0.0446067723059585,1,False,15.271898404428525,0.3519774011299435,0.0768361581920904,0.0052217223650385,0.0240252067743205,0.0070894052776683,0.006695549428909,0.0035447026388341,False
000156459021008650,STAA,2021-02-25,2021,29.6875,192.05729166666663,43.75,4,-0.0395505828884602,0,False,-2.300290987871965,0.745706335058046,,0.0129246045311868,0.0123171670515781,0.0057736720554272,0.0076982294072363,0.0003849114703618,False
000156459023002247,STAA,2023-02-23,2023,45.19230769230769,202.8245192307692,62.5,13,-0.0888365588907825,0,False,-6.23296876733949,0.7950714041501197,0.180219866922652,0.0260010742989186,0.0111441307578008,0.0052005943536404,0.0104011887072808,0.00074294205052,False
000119312523202937,STAA,2023-08-03,2023,38.125,201.0690789473684,62.5,20,-0.1479895018226027,0,False,25.53857034055053,0.7662123805603103,0.0931358741576929,0.0137614574799557,0.012797619047619,0.0044642857142857,0.0101190476190476,0.0026785714285714,False
000119312520173159,SWBI,2020-06-19,2020,27.40384615384616,452.72435897435895,62.5,13,-0.1163385392515605,0,False,83.36943554969548,0.3481480213317811,,-0.0906711993584779,0.0149021352313167,0.0073398576512455,0.0093416370106761,0.0015569395017793,False
000119312522188617,SYRS,2022-07-06,2022,47.91666666666666,677.0833333333334,68.75,3,0.053815366387144,1,False,14.797878178159868,,-5.380656469088591,-0.2731514488964938,0.0171730515191545,0.0079260237780713,0.0123293703214442,0.003082342580361,False
000119312522249298,TALO,2022-09-22,2022,33.125,130.64236111111114,50.0,10,0.01837321921278,1,False,25.514428168659897,,0.5316797826945491,0.068157242150117,0.0114181319936058,0.002055263758849,0.0029687143183375,0.0022836263987211,False
000119312522277160,TALO,2022-11-04,2022,33.035714285714285,217.63392857142856,56.25,7,-0.1017916653012483,0,False,-27.34754423649306,,0.4348337964828918,0.0890268098782739,0.0172526041666666,0.0078125,0.0120442708333333,0.0029296875,False
000156459019006435,TDW,2019-03-06,2019,20.535714285714285,204.6130952380952,43.75,7,0.0360857506755006,1,False,11.131946124687476,,-0.6357113050420016,-0.049519652423021,0.0227328885594267,0.0091425747467259,0.0076599950580677,0.0049419322955275,False
000119312521110422,VISN,2021-04-09,2021,31.944444444444443,189.88715277777777,56.25,9,0.090835622863495,1,False,-4.432452377657857,0.3244208494208494,0.0042953667953667,-0.0073047331078046,0.0163339382940108,0.0036297640653357,0.0049909255898366,0.0018148820326678,False
000119312521060435,WATT,2021-02-26,2021,41.66666666666666,91.14583333333334,50.0,3,-0.0751155159375261,0,False,46.34146341463415,,,-0.1406261123366514,0.0142329994728518,0.0092250922509225,0.0115972588297311,0.0050079072219293,False
000119312521329914,WATT,2021-11-15,2021,35.416666666666664,91.14583333333331,43.75,3,0.0471538733570588,1,False,8.8689446366782,,-61.90461552213901,-0.4100590099493014,0.0145985401459854,0.0291970802919708,0.0072992700729927,0.0,False
000004392016000011,GEF,2016-09-07,2016,23.61111111111111,195.56781045751634,56.25,18,0.0018977833387928689,1,False,0.6431634111481658,0.20887573964497042,0.08473372781065089,0.014479097961619397,0.021705426356589147,0.018604651162790697,0.010852713178294573,0.0,False
000004392016000020,GEF,2016-12-13,2016,23.75,224.50657894736838,56.25,20,-0.08329127506670297,0,False,2.6745562130177514,0.21138773628400184,,0.0026958452267681573,0.02321083172147002,0.017408123791102514,0.013539651837524178,0.0,False
000004392017000018,GEF,2017-03-07,2017,31.61764705882353,178.07904411764702,56.25,17,-0.08264406307059335,0,False,-5.382664822498848,0.19892800584724082,0.07991229138750153,0.0016878692213921796,0.025500910746812388,0.018214936247723135,0.01639344262295082,0.0,False
000004392017000042,GEF,2017-09-07,2017,28.125,152.80330882352942,50.0,18,0.15935727645969522,1,False,8.384043272481406,0.194531087544188,0.09409440632148056,0.013156711721161627,0.0231980115990058,0.008699254349627174,0.008285004142502071,0.0008285004142502071,False
